volunteer_id,year,college_code,college_name,major_name,history_college_name,history_major_name,history_lowest_score,history_lowest_rank,history_source_page,match_level
4036-506,2023,4036,武昌首义学院,人工智能技术应用,武昌首义学院( 民办学校),人工智能,525,134270.0,212,contains_unique
4036-516,2023,4036,武昌首义学院,智能建造技术,武昌首义学院( 民办学校),智能建造(城铁优才班),521,139295.0,212,contains_unique
4037-028,2023,4037,华中农业大学(“双一流”建设高校),园艺(中外合作办学),华中农业大学,园艺,634,22930.0,213,base
4039-018,2025,4039,华中师范大学(“双一流”建设高校),数学类,华中师范大学,数学类(师范),654,9382.0,227,base
4039-039,2024,4039,华中师范大学(“双一流”建设高校),"英语(翻译与国际传播实验班,语言与大数据实验班)",华中师范大学,"外国语言文学类[含英语(非公费师范),翻译专业]",658,8698.0,221,contains_unique
4045-001,2023,4045,荆楚理工学院,应用物理学,荆楚理工学院,应用物理学(师范),540,117598.0,214,base
4045-001,2024,4045,荆楚理工学院,应用物理学,荆楚理工学院,应用物理学(师范),500,168595.0,222,base
4045-001,2025,4045,荆楚理工学院,应用物理学,荆楚理工学院,应用物理学(师范),514,156208.0,228,base
4052-504,2023,4052,湖北工业职业技术学院,药品生物技术(中外合作办学),湖北工业职业技术学院,药品生物技术,440,217424.0,215,base
4052-504,2024,4052,湖北工业职业技术学院,药品生物技术(中外合作办学),湖北工业职业技术学院,药品生物技术,440,223337.0,223,base
4056-006,2024,4056,武汉晴川学院,人工智能(中软国际班),武汉晴川学院( 民办学校),人工智能,474,195355.0,224,base
4056-006,2025,4056,武汉晴川学院,人工智能(中软国际班),武汉晴川学院( 民办学校),人工智能,492,181840.0,230,base
4058-021,2023,4058,武汉工程大学,软件工程(中外合作办学),武汉工程大学,软件工程,609,43598.0,216,base
4062-008,2025,4062,武昌工学院,大数据管理与应用,武昌工学院( 民办学校),大数据管理与应用(数字科技实验班),485,188742.0,232,base
4067-029,2025,4067,武汉科技大学,临床医学(拔尖创新人才试验班),武汉科技大学,临床医学,592,60701.0,233,base
4069-003,2023,4069,武昌理工学院,机器人工程(越疆精英班),武昌理工学院( 民办学校),机器人工程,514,146804.0,219,base
4069-003,2024,4069,武昌理工学院,机器人工程(越疆精英班),武昌理工学院( 民办学校),机器人工程,475,194457.0,226,base
4069-003,2025,4069,武昌理工学院,机器人工程(越疆精英班),武昌理工学院( 民办学校),机器人工程,489,184764.0,233,base
4069-006,2023,4069,武昌理工学院,生物制药(基因工程制药方向),武昌理工学院( 民办学校),生物制药技术,494,168998.0,219,contains_unique
4069-010,2024,4069,武昌理工学院,电子商务,武昌理工学院( 民办学校),电子商务(腾讯云精英班),535,129088.0,226,base
4071-016,2023,4071,武汉纺织大学外经贸学院,物流管理,武汉纺织大学外经贸学院( 独立学院),现代物流管理,474,189131.0,219,contains_unique
4071-016,2024,4071,武汉纺织大学外经贸学院,物流管理,武汉纺织大学外经贸学院( 独立学院),现代物流管理,460,208128.0,227,contains_unique
4072-004,2025,4072,武汉理工大学(“双一流”建设高校),光电信息科学与工程(应用物理鲲鹏试点班),武汉理工大学,光电信息科学与工程(应用物理博学实验班),647,12539.0,234,base
4072-026,2023,4072,武汉理工大学(“双一流”建设高校),海事管理(双学士学位复合型人才培养项目),武汉理工大学,海事管理,638,19744.0,220,base
4072-026,2024,4072,武汉理工大学(“双一流”建设高校),海事管理(双学士学位复合型人才培养项目),武汉理工大学,海事管理,633,22657.0,227,base
4072-026,2025,4072,武汉理工大学(“双一流”建设高校),海事管理(双学士学位复合型人才培养项目),武汉理工大学,海事管理,631,22680.0,234,base
4072-027,2025,4072,武汉理工大学(“双一流”建设高校),数字经济(双学士学位复合型人才培养项目),武汉理工大学,数字经济,635,19612.0,234,base
4073-001,2023,4073,武汉华夏理工学院,机械设计制造及其自动化,武汉华夏理工学院( 民办学校),自动化(智能控制方向),513,148120.0,220,contains_unique
4073-004,2023,4073,武汉华夏理工学院,计算机科学与技术(华为精英班),武汉华夏理工学院( 民办学校),计算机科学与技术,515,146381.0,220,base
4073-005,2023,4073,武汉华夏理工学院,软件工程(华为精英班),武汉华夏理工学院( 民办学校),软件工程,514,146727.0,220,base
4073-005,2024,4073,武汉华夏理工学院,软件工程(华为精英班),武汉华夏理工学院( 民办学校),软件工程,478,191686.0,228,base
4073-005,2025,4073,武汉华夏理工学院,软件工程(华为精英班),武汉华夏理工学院( 民办学校),软件工程,491,182301.0,235,base
4073-006,2023,4073,武汉华夏理工学院,自动化(华为精英班),武汉华夏理工学院( 民办学校),自动化(智能控制方向),513,148120.0,220,base
4073-006,2024,4073,武汉华夏理工学院,自动化(华为精英班),武汉华夏理工学院( 民办学校),自动化(智能控制方向),494,175037.0,228,base
4073-006,2025,4073,武汉华夏理工学院,自动化(华为精英班),武汉华夏理工学院( 民办学校),自动化(智能控制方向),495,177890.0,235,base
4073-008,2023,4073,武汉华夏理工学院,人工智能(华为精英班),武汉华夏理工学院( 民办学校),人工智能,511,150132.0,220,base
4073-008,2024,4073,武汉华夏理工学院,人工智能(华为精英班),武汉华夏理工学院( 民办学校),人工智能,494,175080.0,228,base
4073-008,2025,4073,武汉华夏理工学院,人工智能(华为精英班),武汉华夏理工学院( 民办学校),人工智能,493,180289.0,235,base
4086-010,2023,4086,湖北科技学院,汉语言文学(师范),湖北科技学院,汉语言文学,566,88742.0,223,base
4086-010,2024,4086,湖北科技学院,汉语言文学(师范),湖北科技学院,汉语言文学,582,73668.0,231,base
4093-013,2024,4093,中国地质大学(武汉)(“双一流”建设高校),地球物理学(国家拔尖计划),中国地质大学( 武汉),地球物理学,642,16765.0,232,base
4093-013,2025,4093,中国地质大学(武汉)(“双一流”建设高校),地球物理学(国家拔尖计划),中国地质大学( 武汉),地球物理学,633,21149.0,239,base
4093-014,2024,4093,中国地质大学(武汉)(“双一流”建设高校),地球物理学类(地球物理与空间信息类),中国地质大学( 武汉),地球物理学,642,16765.0,232,contains_unique
4093-035,2023,4093,中国地质大学(武汉)(“双一流”建设高校),物理学,中国地质大学( 武汉),地球物理学(国家拔尖计划),644,16211.0,224,contains_unique
4093-035,2024,4093,中国地质大学(武汉)(“双一流”建设高校),物理学,中国地质大学( 武汉),地球物理学,642,16765.0,232,contains_unique
4095-007,2023,4095,中南财经政法大学(“双一流”建设高校),"国际经济与贸易(国际经贸,国际法双学士学位)",中南财经政法大学,国际经济与贸易(融通创新人才实验班),655,10458.0,225,base
4095-007,2024,4095,中南财经政法大学(“双一流”建设高校),"国际经济与贸易(国际经贸,国际法双学士学位)",中南财经政法大学,国际经济与贸易(融通创新人才实验班),654,10795.0,233,base
4095-012,2024,4095,中南财经政法大学(“双一流”建设高校),知识产权(卓越人才实验班),中南财经政法大学,知识产权,662,7368.0,233,base
4097-001,2023,4097,武汉工商学院,工商管理(数智化碳资产管理),武汉工商学院( 民办学校),工商管理(现代企业商业分析实验班),525,134299.0,225,base
4097-001,2024,4097,武汉工商学院,工商管理(数智化碳资产管理),武汉工商学院( 民办学校),工商管理(智能商务与创新管理精英班),538,125578.0,233,base
4097-003,2023,4097,武汉工商学院,人力资源管理(绿色数智人力),武汉工商学院( 民办学校),人力资源管理(数智化管理精英班),525,134175.0,225,base
4097-003,2024,4097,武汉工商学院,人力资源管理(绿色数智人力),武汉工商学院( 民办学校),人力资源管理(智能人力精英班),541,121968.0,233,base
4097-012,2023,4097,武汉工商学院,机器人工程(AI绿电智能运维),武汉工商学院( 民办学校),机器人工程(卓越智能实验班),517,143658.0,225,base
4097-012,2024,4097,武汉工商学院,机器人工程(AI绿电智能运维),武汉工商学院( 民办学校),机器人工程(卓越智能实验班),473,196226.0,234,base
4097-012,2025,4097,武汉工商学院,机器人工程(AI绿电智能运维),武汉工商学院( 民办学校),机器人工程(卓越智能实验班),491,182612.0,240,base
4097-015,2023,4097,武汉工商学院,数据科学与大数据技术(智能数据工程实验班),武汉工商学院( 民办学校),数据科学与大数据技术,513,147950.0,225,base
4097-015,2024,4097,武汉工商学院,数据科学与大数据技术(智能数据工程实验班),武汉工商学院( 民办学校),数据科学与大数据技术,471,198243.0,234,base
4097-015,2025,4097,武汉工商学院,数据科学与大数据技术(智能数据工程实验班),武汉工商学院( 民办学校),数据科学与大数据技术,486,187733.0,240,base
4097-508,2024,4097,武汉工商学院,人工智能技术应用,武汉工商学院( 民办学校),人工智能,475,194494.0,234,contains_unique
4097-508,2025,4097,武汉工商学院,人工智能技术应用,武汉工商学院( 民办学校),人工智能,490,183379.0,240,contains_unique
4203-001,2023,4203,河南财经政法大学,金融学,河南财经政法大学,金融学(中外合作办学),570,84018.0,226,base
4206-011,2023,4206,河南大学(“双一流”建设高校),法学(涉外法治菁英班),河南大学,法学,634,22562.0,226,base
4206-011,2024,4206,河南大学(“双一流”建设高校),法学(涉外法治菁英班),河南大学,法学,637,20019.0,235,base
4206-011,2025,4206,河南大学(“双一流”建设高校),法学(涉外法治菁英班),河南大学,法学,633,21121.0,242,base
4206-030,2024,4206,河南大学(“双一流”建设高校),自动化(中外合作办学),河南大学,自动化,611,42019.0,235,base
4206-030,2025,4206,河南大学(“双一流”建设高校),自动化(中外合作办学),河南大学,自动化,611,40232.0,242,base
4208-016,2023,4208,河南工业大学,会计学,河南工业大学,会计学(中外合作办学),569,85691.0,226,base
4212-020,2025,4212,河南理工大学,城乡规划(未来人居科学与技术实验班),河南理工大学,城乡规划,574,83358.0,244,base
4214-002,2025,4214,河南农业大学,风景园林,河南农业大学,园林,575,81772.0,244,contains_unique
4214-012,2024,4214,河南农业大学,商务英语,河南农业大学,英语,585,70524.0,237,contains_unique
4214-012,2025,4214,河南农业大学,商务英语,河南农业大学,英语,574,83088.0,244,contains_unique
4225-008,2023,4225,洛阳理工学院,土木工程(中外合作办学),洛阳理工学院,土木工程,536,121775.0,229,base
4225-008,2024,4225,洛阳理工学院,土木工程(中外合作办学),洛阳理工学院,土木工程,514,152633.0,238,base
4244-013,2025,4244,中原工学院,机械设计制造及其自动化,中原工学院,自动化,531,135455.0,248,contains_unique
4244-015,2023,4244,中原工学院,自动化,中原工学院,电气工程及其自动化,549,107390.0,231,contains_unique
4244-017,2023,4244,中原工学院,电气工程及其自动化(中外合作办学),中原工学院,电气工程及其自动化,549,107390.0,231,base
4249-002,2023,4249,商丘师范学院,英语(师范),商丘师范学院,商务英语,552,104411.0,232,contains_unique
4253-006,2024,4253,河南科技学院,信息与计算科学,河南科技学院,信息与计算科学(师范),489,180440.0,242,base
4305-015,2023,4305,长沙理工大学,网络与新媒体(创新班),长沙理工大学,网络与新媒体,608,44595.0,234,base
4305-015,2024,4305,长沙理工大学,网络与新媒体(创新班),长沙理工大学,网络与新媒体,612,41465.0,244,base
4305-015,2025,4305,长沙理工大学,网络与新媒体(创新班),长沙理工大学,网络与新媒体,606,46007.0,252,base
4305-058,2023,4305,长沙理工大学,工程管理(中外合作办学),长沙理工大学,工程管理,598,54176.0,234,base
4305-058,2024,4305,长沙理工大学,工程管理(中外合作办学),长沙理工大学,工程管理,589,65296.0,244,base
4305-058,2025,4305,长沙理工大学,工程管理(中外合作办学),长沙理工大学,工程管理,588,66339.0,252,base
4305-059,2023,4305,长沙理工大学,软件工程(中外合作办学),长沙理工大学,软件工程,623,30833.0,234,base
4305-059,2024,4305,长沙理工大学,软件工程(中外合作办学),长沙理工大学,软件工程,617,36302.0,243,base
4305-059,2025,4305,长沙理工大学,软件工程(中外合作办学),长沙理工大学,软件工程,614,36885.0,252,base
4310-040,2023,4310,衡阳师范学院,汉语国际教育,衡阳师范学院,汉语国际教育(师范),574,80230.0,235,base
4310-040,2024,4310,衡阳师范学院,汉语国际教育,衡阳师范学院,汉语国际教育(师范),581,74292.0,245,base
4310-040,2025,4310,衡阳师范学院,汉语国际教育,衡阳师范学院,汉语国际教育(师范),572,85322.0,253,base
4313-002,2023,4313,湖南城市学院,城乡规划(创新班),湖南城市学院,城乡规划,566,89373.0,236,base
4313-002,2024,4313,湖南城市学院,城乡规划(创新班),湖南城市学院,城乡规划,576,80357.0,246,base
4318-010,2023,4318,湖南工程学院,商务英语(韶峰班),湖南工程学院,英语,553,103524.0,237,contains_unique
4318-010,2024,4318,湖南工程学院,商务英语(韶峰班),湖南工程学院,英语,570,87759.0,247,contains_unique
4318-010,2025,4318,湖南工程学院,商务英语(韶峰班),湖南工程学院,英语,567,91821.0,255,contains_unique
4318-016,2023,4318,湖南工程学院,机械电子工程(中外合作办学),湖南工程学院,机械电子工程,545,112372.0,237,base
4318-016,2024,4318,湖南工程学院,机械电子工程(中外合作办学),湖南工程学院,机械电子工程,537,125896.0,247,base
4318-016,2025,4318,湖南工程学院,机械电子工程(中外合作办学),湖南工程学院,机械电子工程,540,124012.0,255,base
4318-017,2025,4318,湖南工程学院,电子信息工程(中外合作办学),湖南工程学院,电子信息工程(智能影像创新班),533,132811.0,255,base
4326-501,2023,4326,湖南环境生物职业技术学院,中药学,湖南环境生物职业技术学院,药学,468,194400.0,239,contains_unique
4326-501,2024,4326,湖南环境生物职业技术学院,中药学,湖南环境生物职业技术学院,药学,473,196544.0,249,contains_unique
4326-505,2023,4326,湖南环境生物职业技术学院,口腔医学技术,湖南环境生物职业技术学院,口腔医学,512,149064.0,239,contains_unique
4326-505,2024,4326,湖南环境生物职业技术学院,口腔医学技术,湖南环境生物职业技术学院,口腔医学,526,139274.0,249,contains_unique
4326-508,2023,4326,湖南环境生物职业技术学院,动物药学,湖南环境生物职业技术学院,药学,468,194400.0,239,contains_unique
4326-508,2024,4326,湖南环境生物职业技术学院,动物药学,湖南环境生物职业技术学院,药学,473,196544.0,249,contains_unique
4326-508,2025,4326,湖南环境生物职业技术学院,动物药学,湖南环境生物职业技术学院,药学,461,212516.0,256,contains_unique
4339-028,2023,4339,湖南工商大学,英语(语言数智创新实验班),湖南工商大学,商务英语,578,75795.0,241,contains_unique
4342-027,2023,4342,湖南师范大学(“双一流”建设高校),化学工程与工艺,湖南师范大学,化学(师范),650,12742.0,242,contains_unique
4342-027,2024,4342,湖南师范大学(“双一流”建设高校),化学工程与工艺,湖南师范大学,化学(师范),641,17768.0,252,contains_unique
4355-001,2023,4355,怀化学院,物理学,怀化学院,物理学(师范),545,111637.0,244,base
4355-001,2024,4355,怀化学院,物理学,怀化学院,物理学(师范),538,124637.0,254,base
4355-001,2025,4355,怀化学院,物理学,怀化学院,物理学(师范),532,134415.0,262,base
4355-009,2023,4355,怀化学院,生物科学,怀化学院,生物科学(师范),567,87243.0,244,base
4355-009,2024,4355,怀化学院,生物科学,怀化学院,生物科学(师范),486,183292.0,254,base
4355-009,2025,4355,怀化学院,生物科学,怀化学院,生物科学(师范),510,160598.0,262,base
4355-018,2023,4355,怀化学院,化学,怀化学院,化学(师范),558,97734.0,244,base
4355-018,2024,4355,怀化学院,化学,怀化学院,材料化学,501,167523.0,254,contains_unique
4355-018,2025,4355,怀化学院,化学,怀化学院,化学(师范),502,169882.0,262,base
4355-023,2023,4355,怀化学院,商务英语,怀化学院,英语(师范),565,90297.0,244,contains_unique
4355-023,2024,4355,怀化学院,商务英语,怀化学院,英语(师范),579,77354.0,254,contains_unique
4355-031,2024,4355,怀化学院,园林,怀化学院,风景园林,566,91519.0,254,contains_unique
4356-010,2023,4356,吉首大学,英语(师范),吉首大学,商务英语,565,89836.0,244,contains_unique
4356-010,2024,4356,吉首大学,英语(师范),吉首大学,商务英语,575,81888.0,254,contains_unique
4361-027,2023,4361,湘南学院,生物技术,湘南学院,生物技术(师范),562,92877.0,245,base
4366-031,2023,4366,中南林业科技大学,环境科学,中南林业科技大学,环境科学与工程类,565,90155.0,247,contains_unique
4366-031,2024,4366,中南林业科技大学,环境科学,中南林业科技大学,环境科学与工程类,508,159847.0,257,contains_unique
4394-505,2025,4394,长沙医药健康职业学院,药学,长沙医药健康职业学院( 民办学校),中药学,451,220789.0,266,contains_unique
4405-002,2023,4405,广东白云学院,计算机科学与技术(华为鲲鹏云创新班),广东白云学院( 民办学校),计算机科学与技术(中外学分互认),516,144897.0,248,base
4405-002,2024,4405,广东白云学院,计算机科学与技术(华为鲲鹏云创新班),广东白云学院( 民办学校),计算机科学与技术(中外学分互认),474,195491.0,259,base
4405-002,2025,4405,广东白云学院,计算机科学与技术(华为鲲鹏云创新班),广东白云学院( 民办学校),计算机科学与技术,486,187896.0,267,base
4405-003,2025,4405,广东白云学院,通信工程(华为5G创新班),广东白云学院( 民办学校),通信工程,493,180048.0,267,base
4405-004,2025,4405,广东白云学院,物联网工程(华为鸿蒙创新班),广东白云学院( 民办学校),物联网工程,496,176795.0,267,base
4405-006,2023,4405,广东白云学院,工商管理,广东白云学院( 民办学校),工商管理(中外学分互认),514,146964.0,248,base
4405-006,2024,4405,广东白云学院,工商管理,广东白云学院( 民办学校),工商管理(中外学分互认),529,135693.0,259,base
4405-018,2023,4405,广东白云学院,商务英语,广东白云学院( 民办学校),英语,523,137171.0,248,contains_unique
4405-018,2024,4405,广东白云学院,商务英语,广东白云学院( 民办学校),英语,536,127806.0,259,contains_unique
4406-009,2024,4406,广东工业大学,机械设计制造及其自动化(国际班),广东工业大学,机械设计制造及其自动化,605,47895.0,259,base
4412-021,2023,4412,广东外语外贸大学,印地语(国贸双学士学位),广东外语外贸大学,印地语,608,45016.0,249,base
4412-021,2025,4412,广东外语外贸大学,印地语(国贸双学士学位),广东外语外贸大学,印地语,603,48902.0,268,base
4412-022,2023,4412,广东外语外贸大学,乌尔都语(法学双学士学位),广东外语外贸大学,乌尔都语,605,47601.0,249,base
4412-023,2024,4412,广东外语外贸大学,捷克语(国贸双学士学位),广东外语外贸大学,捷克语,606,47587.0,260,base
4412-025,2024,4412,广东外语外贸大学,希腊语(国贸双学士学位),广东外语外贸大学,希腊语,615,38585.0,260,base
4412-028,2024,4412,广东外语外贸大学,孟加拉语(国贸双学士学位),广东外语外贸大学,孟加拉语,588,67264.0,260,base
4416-008,2023,4416,广州应用科技学院,电子信息工程(智芯电子创新班),广州应用科技学院( 民办学校),电子信息工程,512,148996.0,249,base
4416-008,2024,4416,广州应用科技学院,电子信息工程(智芯电子创新班),广州应用科技学院( 民办学校),电子信息工程,468,201099.0,260,base
4416-012,2025,4416,广州应用科技学院,机械电子工程(具身机电工程创新班),广州应用科技学院( 民办学校),机械电子工程,487,187005.0,269,base
4424-006,2023,4424,华南理工大学(“双一流”建设高校),电气工程及其自动化,华南理工大学,电气工程及其自动化(卓越班),669,4760.0,250,base
4424-006,2024,4424,华南理工大学(“双一流”建设高校),电气工程及其自动化,华南理工大学,电气工程及其自动化(卓越班),687,1336.0,261,base
4424-006,2025,4424,华南理工大学(“双一流”建设高校),电气工程及其自动化,华南理工大学,自动化,661,6351.0,270,contains_unique
4425-042,2023,4425,华南农业大学(“双一流”建设高校),蚕学(双学位创新班),华南农业大学,蚕学,600,52648.0,251,base
4425-042,2024,4425,华南农业大学(“双一流”建设高校),蚕学(双学位创新班),华南农业大学,蚕学,591,63635.0,262,base
4425-042,2025,4425,华南农业大学(“双一流”建设高校),蚕学(双学位创新班),华南农业大学,蚕学,573,83511.0,270,base
4427-011,2023,4427,珠海科技学院,商务英语,珠海科技学院( 民办学校),英语,535,123015.0,251,contains_unique
4428-007,2023,4428,暨南大学(“双一流”建设高校),密码科学与技术(图灵密码创新班),暨南大学,密码科学与技术,651,12310.0,251,base
4428-007,2024,4428,暨南大学(“双一流”建设高校),密码科学与技术(图灵密码创新班),暨南大学,密码科学与技术,647,13894.0,263,base
4428-008,2025,4428,暨南大学(“双一流”建设高校),国际经济与贸易,暨南大学,国际经济与贸易(全英语教学),649,11747.0,271,base
4428-009,2025,4428,暨南大学(“双一流”建设高校),临床医学,暨南大学,临床医学(全英语教学),643,14917.0,271,base
4428-015,2023,4428,暨南大学(“双一流”建设高校),自动化,暨南大学,电气工程及其自动化,653,11124.0,251,contains_unique
4428-017,2023,4428,暨南大学(“双一流”建设高校),应用物理学(国际班),暨南大学,应用物理学,648,13980.0,251,base
4428-017,2024,4428,暨南大学(“双一流”建设高校),应用物理学(国际班),暨南大学,应用物理学,646,14700.0,263,base
4428-017,2025,4428,暨南大学(“双一流”建设高校),应用物理学(国际班),暨南大学,应用物理学,641,15751.0,271,base
4428-028,2023,4428,暨南大学(“双一流”建设高校),旅游管理(国际班),暨南大学,旅游管理,642,17465.0,251,base
4428-028,2024,4428,暨南大学(“双一流”建设高校),旅游管理(国际班),暨南大学,旅游管理,643,16491.0,263,base
4431-027,2023,4431,南方医科大学,医学影像学(智能影像创新班),南方医科大学,医学影像学,647,14136.0,252,base
4431-027,2024,4431,南方医科大学,医学影像学(智能影像创新班),南方医科大学,医学影像学,646,14753.0,263,base
4436-001,2023,4436,中山大学(“双一流”建设高校),汉语言文学(广州),中山大学,汉语言文学,669,4969.0,252,base
4436-001,2024,4436,中山大学(“双一流”建设高校),汉语言文学(广州),中山大学,汉语言文学,669,5187.0,264,base
4436-001,2025,4436,中山大学(“双一流”建设高校),汉语言文学(广州),中山大学,汉语言文学,667,4525.0,272,base
4436-002,2023,4436,中山大学(“双一流”建设高校),历史学(广州),中山大学,历史学,666,5889.0,252,base
4436-002,2024,4436,中山大学(“双一流”建设高校),历史学(广州),中山大学,历史学,666,6102.0,264,base
4436-002,2025,4436,中山大学(“双一流”建设高校),历史学(广州),中山大学,历史学,663,5685.0,272,base
4436-003,2023,4436,中山大学(“双一流”建设高校),"经济学类(含数字方向,广州)",中山大学,经济学类,669,4842.0,252,base
4436-003,2024,4436,中山大学(“双一流”建设高校),"经济学类(含数字方向,广州)",中山大学,经济学类,667,5737.0,264,base
4436-003,2025,4436,中山大学(“双一流”建设高校),"经济学类(含数字方向,广州)",中山大学,经济学类(含数字方向),666,4795.0,272,base
4436-008,2024,4436,中山大学(“双一流”建设高校),计算机类(广州),中山大学,计算机类,666,5995.0,264,base
4436-008,2025,4436,中山大学(“双一流”建设高校),计算机类(广州),中山大学,计算机类,663,5632.0,272,base
4436-014,2024,4436,中山大学(“双一流”建设高校),哲学(珠海),中山大学,哲学,664,6821.0,264,base
4436-014,2025,4436,中山大学(“双一流”建设高校),哲学(珠海),中山大学,哲学,663,5831.0,273,base
4436-015,2025,4436,中山大学(“双一流”建设高校),"金融学(金融学,AI双学士学位项目,珠海)",中山大学,"金融学(金融学,AI双学士学位项目)",666,4828.0,273,base
4436-016,2024,4436,中山大学(“双一流”建设高校),数学类(珠海),中山大学,数学类,667,5755.0,264,base
4436-016,2025,4436,中山大学(“双一流”建设高校),数学类(珠海),中山大学,数学类,660,6748.0,273,base
4436-021,2025,4436,中山大学(“双一流”建设高校),微电子科学与工程(深圳),中山大学,微电子科学与工程,660,6616.0,273,base
4440-018,2024,4440,深圳大学,建筑学,深圳大学,建筑学(卓越班),644,15637.0,264,base
4440-023,2024,4440,深圳大学,人工智能(IEEE荣誉班),深圳大学,人工智能(腾班),658,9073.0,264,base
4440-039,2023,4440,深圳大学,心理学(卓越班),深圳大学,心理学,641,17752.0,253,base
4440-039,2025,4440,深圳大学,心理学(卓越班),深圳大学,心理学,638,18115.0,273,base
4441-004,2023,4441,广东医科大学,临床医学(东莞校区),广东医科大学,临床医学,636,21042.0,253,base
4441-004,2024,4441,广东医科大学,临床医学(东莞校区),广东医科大学,临床医学,628,26454.0,264,base
4441-004,2025,4441,广东医科大学,临床医学(东莞校区),广东医科大学,临床医学,619,32428.0,273,base
4441-006,2025,4441,广东医科大学,护理学(东莞校区),广东医科大学,护理学,538,126514.0,273,base
4445-019,2024,4445,广东海洋大学,水生动物医学,广东海洋大学,动物医学,564,94005.0,265,contains_unique
4445-019,2025,4445,广东海洋大学,水生动物医学,广东海洋大学,动物医学,564,94473.0,274,contains_unique
4457-002,2023,4457,广州软件学院,网络工程,广州软件学院( 民办学校),网络工程(云计算创新实验班),530,128667.0,254,base
4468-002,2024,4468,华南农业大学珠江学院,传播学,华南农业大学珠江学院( 独立学院),传播学(国际班),580,76186.0,266,base
4468-003,2024,4468,华南农业大学珠江学院,会计学,华南农业大学珠江学院( 独立学院),会计学(国际班),581,74460.0,266,base
4471-508,2023,4471,广东信息工程职业学院,大数据与会计(正保数智财务创新班),广东信息工程职业学院( 民办学校),大数据与会计,399,244282.0,254,base
4471-508,2024,4471,广东信息工程职业学院,大数据与会计(正保数智财务创新班),广东信息工程职业学院( 民办学校),大数据与会计,405,244964.0,266,base
4471-508,2025,4471,广东信息工程职业学院,大数据与会计(正保数智财务创新班),广东信息工程职业学院( 民办学校),大数据与会计,268,,275,base
4471-511,2023,4471,广东信息工程职业学院,药学,广东信息工程职业学院( 民办学校),中药学,419,232287.0,254,contains_unique
4472-502,2023,4472,广州卫生职业技术学院,药学,广州卫生职业技术学院,中药学,486,177265.0,254,contains_unique
4472-502,2024,4472,广州卫生职业技术学院,药学,广州卫生职业技术学院,中药学,495,174365.0,266,contains_unique
4503-008,2025,4503,广西财经学院,计算机科学与技术(中澳2+2学分互认联合培养项目),广西财经学院,计算机科学与技术(中外高水平大学学生交流计划),502,170292.0,276,base
4504-005,2023,4504,广西大学(“双一流”建设高校),电气工程及其自动化,广西大学,自动化,624,30000.0,255,contains_unique
4511-004,2023,4511,广西民族大学,国际经济与贸易(中澳3+2学分互认联合培养项目),广西民族大学,国际经济与贸易,555,100986.0,255,base
4511-004,2024,4511,广西民族大学,国际经济与贸易(中澳3+2学分互认联合培养项目),广西民族大学,国际经济与贸易,572,85383.0,267,base
4511-008,2025,4511,广西民族大学,翻译,广西民族大学,翻译(中澳3+2学分互认联合培养),547,115547.0,277,base
4511-010,2025,4511,广西民族大学,泰语,广西民族大学,泰语(国家基地班),576,80491.0,277,base
4511-011,2025,4511,广西民族大学,柬埔寨语,广西民族大学,柬埔寨语(国家基地班),563,96761.0,277,base
4511-012,2023,4511,广西民族大学,印度尼西亚语,广西民族大学,印度尼西亚语(国家基地班),578,76127.0,255,base
4511-012,2024,4511,广西民族大学,印度尼西亚语,广西民族大学,印度尼西亚语(国家基地班),587,68320.0,267,base
4511-012,2025,4511,广西民族大学,印度尼西亚语,广西民族大学,印度尼西亚语(国家基地班),559,101573.0,277,base
4511-013,2025,4511,广西民族大学,马来语,广西民族大学,马来语(国家基地班),562,97923.0,277,base
4511-014,2023,4511,广西民族大学,化学工程与工艺(中澳2+2学分互认联合培养项目),广西民族大学,化学工程与工艺,553,103467.0,255,base
4511-014,2024,4511,广西民族大学,化学工程与工艺(中澳2+2学分互认联合培养项目),广西民族大学,化学工程与工艺,503,165462.0,267,base
4511-017,2023,4511,广西民族大学,电子信息工程(中澳3+2学分互认联合培养项目),广西民族大学,电子信息工程,557,98543.0,255,base
4511-017,2024,4511,广西民族大学,电子信息工程(中澳3+2学分互认联合培养项目),广西民族大学,电子信息工程,545,116766.0,267,base
4513-007,2023,4513,广西师范大学,英语(师范),广西师范大学,商务英语,559,97067.0,256,contains_unique
4515-011,2023,4515,南宁师范大学,化学(中外合作办学),南宁师范大学,应用化学,533,125780.0,256,contains_unique
4515-011,2024,4515,南宁师范大学,化学(中外合作办学),南宁师范大学,应用化学,527,137398.0,268,contains_unique
4515-011,2025,4515,南宁师范大学,化学(中外合作办学),南宁师范大学,应用化学,525,142838.0,278,contains_unique
4515-012,2023,4515,南宁师范大学,应用化学(中外合作办学),南宁师范大学,应用化学,533,125780.0,256,base
4515-012,2024,4515,南宁师范大学,应用化学(中外合作办学),南宁师范大学,应用化学,527,137398.0,268,base
4515-012,2025,4515,南宁师范大学,应用化学(中外合作办学),南宁师范大学,应用化学,525,142838.0,278,base
4517-008,2023,4517,广西医科大学,药学(中澳学分互认联合培养项目),广西医科大学,药学,592,60656.0,256,base
4521-023,2023,4521,桂林电子科技大学,软件工程(中外合作办学),桂林电子科技大学,软件工程,606,46871.0,257,base
